county,precinct,office,district,candidate,party,votes,
Orange,Cornwall 10,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Cornwall 11,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Cornwall 12,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Cornwall 13,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Cornwall 14,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Crawford 1,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Crawford 2,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Crawford 3,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Crawford 4,Attorney General,,Ramon Jimenez,GRE,15,
Orange,Crawford 5,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Crawford 6,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Crawford 7,Attorney General,,Ramon Jimenez,GRE,8,
Orange,Crawford 8,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Deerpark 1,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Deerpark 2,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Deerpark 3,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Deerpark 4,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Deerpark 5,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Deerpark 6,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Deerpark 7,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Goshen 1,Attorney General,,Ramon Jimenez,GRE,11,
Orange,Goshen 2,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Goshen 3,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Goshen 4,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Goshen 5,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Goshen 6,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Goshen 7,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Goshen 8,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Goshen 9,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Goshen 10,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Goshen 11,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Goshen 12,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Goshen 13,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Greenville 1,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Greenville 2,Attorney General,,Ramon Jimenez,GRE,11,
Orange,Greenville 3,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Greenville 4,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Hamptonburg 1 ,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Hamptonburg 2,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Hamptonburg 3,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Hamptonburg 4,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Hamptonburg 5,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Highland 1,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Highland 2,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Highland 3,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Highland 4,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Highland 5,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Highland 6,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Minisink 1 ,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Minisink 2,Attorney General,,Ramon Jimenez,GRE,9,
Orange,Minisink 3,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Minisink 4,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Monroe 1 ,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Monroe 2,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Monroe 3,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Monroe 4,Attorney General,,Ramon Jimenez,GRE,9,
Orange,Monroe 5,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Monroe 6,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Monroe 7,Attorney General,,Ramon Jimenez,GRE,9,
Orange,Monroe 8,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Monroe 9,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Monroe 10,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Monroe 11,Attorney General,,Ramon Jimenez,GRE,8,
Orange,Monroe 12,Attorney General,,Ramon Jimenez,GRE,9,
Orange,Monroe 13,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Monroe 14,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Monroe 15,Attorney General,,Ramon Jimenez,GRE,8,
Orange,Monroe 16,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Monroe 17,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Monroe 18,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Monroe 19,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Monroe 20,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Monroe 21,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Monroe 22,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Monroe 23,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Monroe 24,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Monroe 25,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Monroe 26,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Monroe 27,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Monroe 28,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Monroe 29,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Monroe 30,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Monroe 31,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Monroe 32,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Monroe 33,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Monroe 34,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Monroe 35,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Monroe 36,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Montgomery 1,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Montgomery 2,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Montgomery 3,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Montgomery 4,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Montgomery 5,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Montgomery 6,Attorney General,,Ramon Jimenez,GRE,8,
Orange,Montgomery 7,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Montgomery 8,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Montgomery 9,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Montgomery 10,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Montgomery 11,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Montgomery 12,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Montgomery 13,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Montgomery 14,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Montgomery 15,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Montgomery 16,Attorney General,,Ramon Jimenez,GRE,12,
Orange,Montgomery 17,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Montgomery 18,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Mount Hope 1,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Mount Hope 2,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Mount Hope 3,Attorney General,,Ramon Jimenez,GRE,11,
Orange,Mount Hope 4,Attorney General,,Ramon Jimenez,GRE,7,
Orange,New Windsor 1 ,Attorney General,,Ramon Jimenez,GRE,5,
Orange,New Windsor 2,Attorney General,,Ramon Jimenez,GRE,5,
Orange,New Windsor 3,Attorney General,,Ramon Jimenez,GRE,2,
Orange,New Windsor 4,Attorney General,,Ramon Jimenez,GRE,7,
Orange,New Windsor 5,Attorney General,,Ramon Jimenez,GRE,4,
Orange,New Windsor 6,Attorney General,,Ramon Jimenez,GRE,2,
Orange,New Windsor 7,Attorney General,,Ramon Jimenez,GRE,1,
Orange,New Windsor 8,Attorney General,,Ramon Jimenez,GRE,6,
Orange,New Windsor 9,Attorney General,,Ramon Jimenez,GRE,4,
Orange,New Windsor 10,Attorney General,,Ramon Jimenez,GRE,5,
Orange,New Windsor 11,Attorney General,,Ramon Jimenez,GRE,3,
Orange,New Windsor 12,Attorney General,,Ramon Jimenez,GRE,3,
Orange,New Windsor 13,Attorney General,,Ramon Jimenez,GRE,3,
Orange,New Windsor 14,Attorney General,,Ramon Jimenez,GRE,5,
Orange,New Windsor 15,Attorney General,,Ramon Jimenez,GRE,4,
Orange,New Windsor 16,Attorney General,,Ramon Jimenez,GRE,5,
Orange,New Windsor 17,Attorney General,,Ramon Jimenez,GRE,2,
Orange,New Windsor 18,Attorney General,,Ramon Jimenez,GRE,6,
Orange,New Windsor 19,Attorney General,,Ramon Jimenez,GRE,11,
Orange,New Windsor 20,Attorney General,,Ramon Jimenez,GRE,7,
Orange,New Windsor 21,Attorney General,,Ramon Jimenez,GRE,2,
Orange,New Windsor 22,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Newburgh Town 1 ,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Newburgh Town 2,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Newburgh Town 3,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Newburgh Town 4,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Newburgh Town 5,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Newburgh Town 6,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Newburgh Town 7,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Newburgh Town 8,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Newburgh Town 9,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Newburgh Town 10,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Newburgh Town 11,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Newburgh Town 12,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Newburgh Town 13,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Newburgh Town 14,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Newburgh Town 15,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Newburgh Town 16,Attorney General,,Ramon Jimenez,GRE,0,
Orange,Newburgh Town 17,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Newburgh Town 18,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Newburgh Town 19,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Newburgh Town 20,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Newburgh Town 21,Attorney General,,Ramon Jimenez,GRE,9,
Orange,Newburgh Town 22,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Newburgh Town 23,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Newburgh Town 24,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Newburgh Town 25,Attorney General,,Ramon Jimenez,GRE,8,
Orange,Newburgh Town 26,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Newburgh Town 27,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Tuxedo 1 ,Attorney General,,Ramon Jimenez,GRE,10,
Orange,Tuxedo 2,Attorney General,,Ramon Jimenez,GRE,13,
Orange,Tuxedo 3,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Tuxedo 4,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Wallkill 1-1,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Wallkill 1-2,Attorney General,,Ramon Jimenez,GRE,10,
Orange,Wallkill 1-3,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Wallkill 1-4,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Wallkill 1-5,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Wallkill 1-6,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Wallkill 1-7,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Wallkill 2-1,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Wallkill 2-2,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Wallkill 2-3,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Wallkill 2-4,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Wallkill 2-5,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Wallkill 2-6,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Wallkill 2-7,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Wallkill 3-1,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Wallkill 3-2,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Wallkill 3-3,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Wallkill 3-4,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Wallkill 3-5,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Wallkill 3-6,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Wallkill 3-7,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Wallkill 4-1,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Wallkill 4-2,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Wallkill 4-3,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Wallkill 4-4,Attorney General,,Ramon Jimenez,GRE,12,
Orange,Wallkill 4-5,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Warwick 1,Attorney General,,Ramon Jimenez,GRE,8,
Orange,Warwick 2,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Warwick 3,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Warwick 4,Attorney General,,Ramon Jimenez,GRE,10,
Orange,Warwick 5,Attorney General,,Ramon Jimenez,GRE,8,
Orange,Warwick 6,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Warwick 7,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Warwick 8,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Warwick 9,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Warwick 10,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Warwick 11,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Warwick 12,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Warwick 13,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Warwick 14,Attorney General,,Ramon Jimenez,GRE,8,
Orange,Warwick 15,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Warwick 16,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Warwick 17,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Warwick 18,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Warwick 19,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Warwick 20,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Warwick 21,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Warwick 22,Attorney General,,Ramon Jimenez,GRE,7,
Orange,Warwick 23,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Warwick 24,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Warwick 25,Attorney General,,Ramon Jimenez,GRE,10,
Orange,Warwick 26,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Warwick 27,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Warwick 28,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Warwick 29,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Warwick 30,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Warwick 31,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Wawayanda 1 ,Attorney General,,Ramon Jimenez,GRE,5,
Orange,Wawayanda 2,Attorney General,,Ramon Jimenez,GRE,8,
Orange,Wawayanda 3,Attorney General,,Ramon Jimenez,GRE,9,
Orange,Wawayanda 4,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Wawayanda 5,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Wawayanda 6,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Woodbury 1 ,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Woodbury 2,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Woodbury 3,Attorney General,,Ramon Jimenez,GRE,6,
Orange,Woodbury 4,Attorney General,,Ramon Jimenez,GRE,16,
Orange,Woodbury 5,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Woodbury 6,Attorney General,,Ramon Jimenez,GRE,3,
Orange,Woodbury 7,Attorney General,,Ramon Jimenez,GRE,1,
Orange,Woodbury 8,Attorney General,,Ramon Jimenez,GRE,4,
Orange,Woodbury 9,Attorney General,,Ramon Jimenez,GRE,2,
Orange,Woodbury 10,Attorney General,,Ramon Jimenez,GRE,10,
Orange,Total,Attorney General,,Ramon Jimenez,GRE,1514,
Orange,Middletown - Ward 1-1,Attorney General,,Carl E. Person,LBT,2,
Orange,Middletown - Ward 1-2,Attorney General,,Carl E. Person,LBT,0,
Orange,Middletown - Ward 1-3,Attorney General,,Carl E. Person,LBT,0,
Orange,Middletown - Ward 1-4,Attorney General,,Carl E. Person,LBT,0,
Orange,Middletown - Ward 1-5,Attorney General,,Carl E. Person,LBT,0,
Orange,Middletown - Ward 1-6,Attorney General,,Carl E. Person,LBT,0,
Orange,Middletown - Ward 2-1,Attorney General,,Carl E. Person,LBT,1,
Orange,Middletown - Ward 2-2,Attorney General,,Carl E. Person,LBT,3,
Orange,Middletown - Ward 2-3,Attorney General,,Carl E. Person,LBT,1,
Orange,Middletown - Ward 2-4,Attorney General,,Carl E. Person,LBT,0,
Orange,Middletown - Ward 2-5,Attorney General,,Carl E. Person,LBT,2,
Orange,Middletown - Ward 2-6,Attorney General,,Carl E. Person,LBT,0,
Orange,Middletown - Ward 2-7,Attorney General,,Carl E. Person,LBT,0,
Orange,Middletown - Ward 3-1,Attorney General,,Carl E. Person,LBT,2,
Orange,Middletown - Ward 3-2,Attorney General,,Carl E. Person,LBT,2,
Orange,Middletown - Ward 3-3,Attorney General,,Carl E. Person,LBT,1,
Orange,Middletown - Ward 3-4,Attorney General,,Carl E. Person,LBT,2,
Orange,Middletown - Ward 3-5,Attorney General,,Carl E. Person,LBT,1,
Orange,Middletown - Ward 4-1,Attorney General,,Carl E. Person,LBT,5,
Orange,Middletown - Ward 4-2,Attorney General,,Carl E. Person,LBT,1,
Orange,Middletown - Ward 4-3,Attorney General,,Carl E. Person,LBT,0,
Orange,Middletown - Ward 4-4,Attorney General,,Carl E. Person,LBT,2,
Orange,Middletown - Ward 4-5,Attorney General,,Carl E. Person,LBT,0,
Orange,Middletown - Ward 4-6,Attorney General,,Carl E. Person,LBT,2,
Orange,Middletown - Ward 4-7,Attorney General,,Carl E. Person,LBT,1,
Orange,City of Newburgh 1-1,Attorney General,,Carl E. Person,LBT,0,
Orange,City of Newburgh 1-2,Attorney General,,Carl E. Person,LBT,1,
Orange,City of Newburgh 1-3,Attorney General,,Carl E. Person,LBT,1,
Orange,City of Newburgh 1-4,Attorney General,,Carl E. Person,LBT,0,
Orange,City of Newburgh 2-1,Attorney General,,Carl E. Person,LBT,0,
Orange,City of Newburgh 2-2,Attorney General,,Carl E. Person,LBT,1,
Orange,City of Newburgh 3-1,Attorney General,,Carl E. Person,LBT,2,
Orange,City of Newburgh 3-2,Attorney General,,Carl E. Person,LBT,0,
Orange,City of Newburgh 3-3,Attorney General,,Carl E. Person,LBT,1,
Orange,City of Newburgh 3-4,Attorney General,,Carl E. Person,LBT,2,
Orange,City of Newburgh 4-1,Attorney General,,Carl E. Person,LBT,0,
Orange,City of Newburgh 4-2,Attorney General,,Carl E. Person,LBT,0,
Orange,City of Newburgh 4-3,Attorney General,,Carl E. Person,LBT,0,
Orange,City of Newburgh 4-4,Attorney General,,Carl E. Person,LBT,1,
Orange,City of Newburgh 4-5,Attorney General,,Carl E. Person,LBT,0,
Orange,Port Jervis 1-1,Attorney General,,Carl E. Person,LBT,6,
Orange,Port Jervis 1-2,Attorney General,,Carl E. Person,LBT,1,
Orange,Port Jervis 2-1,Attorney General,,Carl E. Person,LBT,4,
Orange,Port Jervis 2-2,Attorney General,,Carl E. Person,LBT,1,
Orange,Port Jervis 3-1,Attorney General,,Carl E. Person,LBT,4,
Orange,Port Jervis 3-2,Attorney General,,Carl E. Person,LBT,0,
Orange,Port Jervis 4-1,Attorney General,,Carl E. Person,LBT,2,
Orange,Port Jervis 4-2,Attorney General,,Carl E. Person,LBT,1,
Orange,Blooming Grove 1,Attorney General,,Carl E. Person,LBT,5,
Orange,Blooming Grove 2,Attorney General,,Carl E. Person,LBT,5,
Orange,Blooming Grove 3,Attorney General,,Carl E. Person,LBT,5,
Orange,Blooming Grove 4,Attorney General,,Carl E. Person,LBT,4,
Orange,Blooming Grove 5,Attorney General,,Carl E. Person,LBT,1,
Orange,Blooming Grove 6,Attorney General,,Carl E. Person,LBT,3,
Orange,Blooming Grove 7,Attorney General,,Carl E. Person,LBT,3,
Orange,Blooming Grove 8,Attorney General,,Carl E. Person,LBT,4,
Orange,Blooming Grove 9,Attorney General,,Carl E. Person,LBT,3,
Orange,Blooming Grove 10,Attorney General,,Carl E. Person,LBT,1,
Orange,Blooming Grove 11,Attorney General,,Carl E. Person,LBT,2,
Orange,Blooming Grove 12,Attorney General,,Carl E. Person,LBT,1,
Orange,Blooming Grove 13,Attorney General,,Carl E. Person,LBT,9,
Orange,Blooming Grove 14,Attorney General,,Carl E. Person,LBT,2,
Orange,Blooming Grove 15,Attorney General,,Carl E. Person,LBT,4,
Orange,Blooming Grove 16,Attorney General,,Carl E. Person,LBT,1,
Orange,Chester 1 ,Attorney General,,Carl E. Person,LBT,3,
Orange,Chester 2,Attorney General,,Carl E. Person,LBT,1,
Orange,Chester 3,Attorney General,,Carl E. Person,LBT,4,
Orange,Chester 4,Attorney General,,Carl E. Person,LBT,3,
Orange,Chester 5,Attorney General,,Carl E. Person,LBT,5,
Orange,Chester 6,Attorney General,,Carl E. Person,LBT,3,
Orange,Chester 7,Attorney General,,Carl E. Person,LBT,0,
Orange,Chester 8,Attorney General,,Carl E. Person,LBT,3,
Orange,Chester 9,Attorney General,,Carl E. Person,LBT,0,
Orange,Chester 10,Attorney General,,Carl E. Person,LBT,6,
Orange,Chester 11,Attorney General,,Carl E. Person,LBT,6,
Orange,Chester 12,Attorney General,,Carl E. Person,LBT,5,
Orange,Cornwall 1,Attorney General,,Carl E. Person,LBT,2,
Orange,Cornwall 2,Attorney General,,Carl E. Person,LBT,1,
Orange,Cornwall 3,Attorney General,,Carl E. Person,LBT,2,
Orange,Cornwall 4,Attorney General,,Carl E. Person,LBT,3,
Orange,Cornwall 5,Attorney General,,Carl E. Person,LBT,3,
Orange,Cornwall 6,Attorney General,,Carl E. Person,LBT,3,
Orange,Cornwall 7,Attorney General,,Carl E. Person,LBT,0,
Orange,Cornwall 8,Attorney General,,Carl E. Person,LBT,5,
Orange,Cornwall 9,Attorney General,,Carl E. Person,LBT,5,
Orange,Cornwall 10,Attorney General,,Carl E. Person,LBT,2,
Orange,Cornwall 11,Attorney General,,Carl E. Person,LBT,1,
Orange,Cornwall 12,Attorney General,,Carl E. Person,LBT,1,
Orange,Cornwall 13,Attorney General,,Carl E. Person,LBT,2,
Orange,Cornwall 14,Attorney General,,Carl E. Person,LBT,2,
Orange,Crawford 1,Attorney General,,Carl E. Person,LBT,3,
Orange,Crawford 2,Attorney General,,Carl E. Person,LBT,4,
Orange,Crawford 3,Attorney General,,Carl E. Person,LBT,7,
Orange,Crawford 4,Attorney General,,Carl E. Person,LBT,9,
Orange,Crawford 5,Attorney General,,Carl E. Person,LBT,1,
Orange,Crawford 6,Attorney General,,Carl E. Person,LBT,6,
Orange,Crawford 7,Attorney General,,Carl E. Person,LBT,4,
Orange,Crawford 8,Attorney General,,Carl E. Person,LBT,4,
Orange,Deerpark 1,Attorney General,,Carl E. Person,LBT,5,
Orange,Deerpark 2,Attorney General,,Carl E. Person,LBT,3,
Orange,Deerpark 3,Attorney General,,Carl E. Person,LBT,2,
Orange,Deerpark 4,Attorney General,,Carl E. Person,LBT,2,
